tahun,jenis_prep,daerah_prep,garis-kemiskinan-perkapita,pengeluaran-perkapita,upah-minimum-provinsi,upah-pekerja-perjam,gaji,target
2017,1,1,96157.0,632936.0,1882900.0,14734,2357440,3
2018,1,1,100003.0,748505.0,2046900.0,14614,2338240,3
2018,1,1,103335.0,748505.0,2046900.0,14614,2338240,3
2017,1,0,73552.0,305909.0,1882900.0,14734,2357440,3
2017,1,0,79124.0,305909.0,1882900.0,14734,2357440,3
2018,1,0,81602.0,363108.0,2046900.0,14614,2338240,3
2018,1,0,87098.0,363108.0,2046900.0,14614,2338240,3
2017,1,2,79764.0,409666.0,1882900.0,14734,2357440,3
2017,1,2,84620.0,409666.0,1882900.0,14734,2357440,3
2018,1,2,87805.0,493138.0,2046900.0,14614,2338240,3
2018,1,2,92716.0,493138.0,2046900.0,14614,2338240,3
2019,1,1,108409.0,753224.0,2211500.0,15309,2449440,3
2019,1,1,110999.0,753224.0,2211500.0,15309,2449440,3
2020,1,1,121023.0,778369.0,2399699.0,16098,2575680,3
2020,1,1,122037.0,778369.0,2399699.0,16098,2575680,3
2019,1,0,92007.0,392690.0,2211500.0,15309,2449440,3
2019,1,0,95986.0,392690.0,2211500.0,15309,2449440,3
2020,1,0,104237.0,412227.0,2399699.0,16098,2575680,3
2020,1,0,105435.0,412227.0,2399699.0,16098,2575680,3
2019,1,2,97773.0,519227.0,2211500.0,15309,2449440,3
2019,1,2,101232.0,519227.0,2211500.0,15309,2449440,3
2020,1,2,110125.0,540803.0,2399699.0,16098,2575680,3
2020,1,2,111385.0,540803.0,2399699.0,16098,2575680,3
2021,1,1,124543.0,769054.0,1868777.0,16127,2580320,3
2021,1,1,133177.0,769054.0,1868777.0,16127,2580320,3
2022,1,1,140781.0,793738.0,2434328.0,16337,2613920,3
2022,1,1,146772.0,793738.0,2434328.0,16337,2613920,3
2021,1,0,106543.0,441583.0,1868777.0,16127,2580320,3
2021,1,0,109174.0,441583.0,1868777.0,16127,2580320,3
2022,1,0,112823.0,434527.0,2434328.0,16337,2613920,3
2022,1,0,121058.0,434527.0,2434328.0,16337,2613920,3
2021,1,2,113031.0,559766.0,1868777.0,16127,2580320,3
2021,1,2,117885.0,559766.0,1868777.0,16127,2580320,3
2022,1,2,123099.0,566552.0,2434328.0,16337,2613920,3
2022,1,2,130528.0,566552.0,2434328.0,16337,2613920,3
2015,2,1,334575.0,999203.0,1560000.0,12671,2027360,3
2015,2,1,347516.0,999203.0,1560000.0,12671,2027360,3
2016,2,1,353143.0,1116874.0,1739400.0,13580,2172800,3
2016,2,1,366477.0,1116874.0,1739400.0,13580,2172800,3
2015,2,0,318792.0,687953.0,1560000.0,12671,2027360,3
2015,2,0,337288.0,687953.0,1560000.0,12671,2027360,3
2016,2,0,345480.0,743174.0,1739400.0,13580,2172800,3
2016,2,0,360940.0,743174.0,1739400.0,13580,2172800,3
2015,2,2,323615.0,783050.0,1560000.0,12671,2027360,3
2015,2,2,340413.0,783050.0,1560000.0,12671,2027360,3
2016,2,2,347881.0,860227.0,1739400.0,13580,2172800,3
2016,2,2,363026.0,860227.0,1739400.0,13580,2172800,3
2017,2,1,379187.0,1238389.0,1882900.0,14734,2357440,3
2017,2,1,401588.0,1238389.0,1882900.0,14734,2357440,3
2018,2,1,423128.0,1373396.0,2046900.0,14614,2338240,3
2018,2,1,434470.0,1373396.0,2046900.0,14614,2338240,3
2017,2,0,375621.0,785420.0,1882900.0,14734,2357440,3
2017,2,0,394313.0,785420.0,1882900.0,14734,2357440,3
2018,2,0,402349.0,853142.0,2046900.0,14614,2338240,3
2018,2,0,413806.0,853142.0,2046900.0,14614,2338240,3
2017,2,2,377219.0,929135.0,1882900.0,14734,2357440,3
2017,2,2,396842.0,929135.0,1882900.0,14734,2357440,3
2018,2,2,409286.0,1028671.0,2046900.0,14614,2338240,3
2018,2,2,420831.0,1028671.0,2046900.0,14614,2338240,3
2019,2,1,456525.0,1406325.0,2211500.0,15309,2449440,3
2019,2,1,477154.0,1406325.0,2211500.0,15309,2449440,3
2020,2,1,500131.0,1445352.0,2399699.0,16098,2575680,3
2020,2,1,504445.0,1445352.0,2399699.0,16098,2575680,3
2019,2,0,429220.0,904105.0,2211500.0,15309,2449440,3
2019,2,0,441084.0,904105.0,2211500.0,15309,2449440,3
2020,2,0,456192.0,951715.0,2399699.0,16098,2575680,3
2020,2,0,458524.0,951715.0,2399699.0,16098,2575680,3
2019,2,2,438555.0,1080369.0,2211500.0,15309,2449440,3
2019,2,2,452899.0,1080369.0,2211500.0,15309,2449440,3
2020,2,2,471200.0,1125063.0,2399699.0,16098,2575680,3
2020,2,2,474259.0,1125063.0,2399699.0,16098,2575680,3
2021,2,1,513341.0,1454922.0,1868777.0,16127,2580320,3
2021,2,1,540474.0,1454922.0,1868777.0,16127,2580320,3
2022,2,1,558787.0,1556019.0,2434328.0,16337,2613920,3
2022,2,1,592432.0,1556019.0,2434328.0,16337,2613920,3
2021,2,0,467362.0,998244.0,1868777.0,16127,2580320,3
2021,2,0,486544.0,998244.0,1868777.0,16127,2580320,3
2022,2,0,500049.0,1044679.0,2434328.0,16337,2613920,3
2022,2,0,529055.0,1044679.0,2434328.0,16337,2613920,3
2021,2,2,483454.0,1163058.0,1868777.0,16127,2580320,3
2021,2,2,505227.0,1163058.0,1868777.0,16127,2580320,3
2022,2,2,520660.0,1232618.0,2434328.0,16337,2613920,3
2022,2,2,551667.0,1232618.0,2434328.0,16337,2613920,3
2015,0,1,251976.0,506106.0,1896367.0,14218,2274880,3
2015,0,1,256020.0,506106.0,1896367.0,14218,2274880,3
2016,0,1,264149.0,571463.0,2057558.0,16515,2642400,3
2016,0,1,271490.0,571463.0,2057558.0,16515,2642400,3
2015,0,0,296856.0,489011.0,1896367.0,14218,2274880,3
2015,0,0,306475.0,489011.0,1896367.0,14218,2274880,3
2016,0,0,316546.0,532629.0,2057558.0,16515,2642400,3
2016,0,0,320315.0,532629.0,2057558.0,16515,2642400,3
2015,0,2,281506.0,494858.0,1896367.0,14218,2274880,3
2015,0,2,289219.0,494858.0,1896367.0,14218,2274880,3
2016,0,2,299485.0,546306.0,2057558.0,16515,2642400,3
2016,0,2,303541.0,546306.0,2057558.0,16515,2642400,3
2017,0,1,283201.0,648916.0,2227307.0,16737,2677920,3
2017,0,1,286272.0,648916.0,2227307.0,16737,2677920,3
2018,0,1,290898.0,660147.0,2421305.0,17489,2798240,3
2018,0,1,305217.0,660147.0,2421305.0,17489,2798240,3
2017,0,0,338235.0,606252.0,2227307.0,16737,2677920,3
2017,0,0,342574.0,606252.0,2227307.0,16737,2677920,3
2018,0,0,347960.0,615144.0,2421305.0,17489,2798240,3
2018,0,0,356962.0,615144.0,2421305.0,17489,2798240,3
2017,0,2,320636.0,621621.0,2227307.0,16737,2677920,3
2017,0,2,325133.0,621621.0,2227307.0,16737,2677920,3
2018,0,2,328127.0,632492.0,2421305.0,17489,2798240,3
2018,0,2,338032.0,632492.0,2421305.0,17489,2798240,3
2019,0,1,317184.0,683518.0,2663435.0,18090,2894400,3
2019,0,1,337107.0,683518.0,2663435.0,18090,2894400,3
2020,0,1,358205.0,708823.0,2903145.0,20677,3308320,3
2020,0,1,362579.0,708823.0,2903145.0,20677,3308320,3
2019,0,0,363433.0,628743.0,2663435.0,18090,2894400,3
2019,0,0,376076.0,628743.0,2663435.0,18090,2894400,3
2020,0,0,397192.0,653781.0,2903145.0,20677,3308320,3
2020,0,0,402086.0,653781.0,2903145.0,20677,3308320,3
2019,0,2,346454.0,650758.0,2663435.0,18090,2894400,3
2019,0,2,361419.0,650758.0,2663435.0,18090,2894400,3
2020,0,2,382954.0,675947.0,2903145.0,20677,3308320,3
2020,0,2,387865.0,675947.0,2903145.0,20677,3308320,3
2021,0,1,371472.0,729454.0,2877448.0,21040,3366400,3
2021,0,1,374314.0,729454.0,2877448.0,21040,3366400,3
2022,0,1,392777.0,742369.0,2922516.0,19795,3167200,3
2022,0,1,416222.0,742369.0,2922516.0,19795,3167200,3
2021,0,0,412878.0,701646.0,2877448.0,21040,3366400,3
2021,0,0,429419.0,701646.0,2877448.0,21040,3366400,3
2022,0,0,451136.0,777398.0,2922516.0,19795,3167200,3
2022,0,0,478269.0,777398.0,2922516.0,19795,3167200,3
2021,0,2,396514.0,713144.0,2877448.0,21040,3366400,3
2021,0,2,407871.0,713144.0,2877448.0,21040,3366400,3
2022,0,2,426914.0,762633.0,2922516.0,19795,3167200,3
2022,0,2,453342.0,762633.0,2922516.0,19795,3167200,3
2015,1,1,76698.0,549096.0,1896367.0,14218,2274880,3
2015,1,1,83219.0,549096.0,1896367.0,14218,2274880,3
2016,1,1,84105.0,656184.0,2057558.0,16515,2642400,3
2016,1,1,85734.0,656184.0,2057558.0,16515,2642400,3
2015,1,0,63814.0,361909.0,1896367.0,14218,2274880,3
2015,1,0,68463.0,361909.0,1896367.0,14218,2274880,3
2016,1,0,70656.0,412711.0,2057558.0,16515,2642400,3
2016,1,0,72228.0,412711.0,2057558.0,16515,2642400,3
2015,1,2,68220.0,425928.0,1896367.0,14218,2274880,3
2015,1,2,73510.0,425928.0,1896367.0,14218,2274880,3
2016,1,2,73999.0,498464.0,2057558.0,16515,2642400,3
2016,1,2,76983.0,498464.0,2057558.0,16515,2642400,3
2017,1,1,90018.0,693047.0,2227307.0,16737,2677920,3
2017,1,1,92039.0,693047.0,2227307.0,16737,2677920,3
2018,1,1,96241.0,754485.0,2421305.0,17489,2798240,3
2018,1,1,98329.0,754485.0,2421305.0,17489,2798240,3
2017,1,0,75766.0,412176.0,2227307.0,16737,2677920,3
2017,1,0,76287.0,412176.0,2227307.0,16737,2677920,3
2018,1,0,78636.0,489769.0,2421305.0,17489,2798240,3
2018,1,0,83686.0,489769.0,2421305.0,17489,2798240,3
2017,1,2,80900.0,513357.0,2227307.0,16737,2677920,3
2017,1,2,81703.0,513357.0,2227307.0,16737,2677920,3
2018,1,2,85401.0,591813.0,2421305.0,17489,2798240,3
2018,1,2,89461.0,591813.0,2421305.0,17489,2798240,3
2019,1,1,100845.0,782544.0,2663435.0,18090,2894400,3
2019,1,1,106567.0,782544.0,2663435.0,18090,2894400,3
2020,1,1,113479.0,837135.0,2903145.0,20677,3308320,3
2020,1,1,116294.0,837135.0,2903145.0,20677,3308320,3
2019,1,0,85750.0,538257.0,2663435.0,18090,2894400,3
2019,1,0,88855.0,538257.0,2663435.0,18090,2894400,3
2020,1,0,95411.0,536160.0,2903145.0,20677,3308320,3
2020,1,0,96873.0,536160.0,2903145.0,20677,3308320,3
2019,1,2,91794.0,636442.0,2663435.0,18090,2894400,3
2019,1,2,95993.0,636442.0,2663435.0,18090,2894400,3
2020,1,2,102680.0,657370.0,2903145.0,20677,3308320,3
2020,1,2,104754.0,657370.0,2903145.0,20677,3308320,3
2021,1,1,122681.0,831203.0,2877448.0,21040,3366400,3
2021,1,1,125240.0,831203.0,2877448.0,21040,3366400,3
2022,1,1,132451.0,800765.0,2922516.0,19795,3167200,3
2022,1,1,140978.0,800765.0,2922516.0,19795,3167200,3
2021,1,0,101865.0,577984.0,2877448.0,21040,3366400,3
2021,1,0,107716.0,577984.0,2877448.0,21040,3366400,3
2022,1,0,114225.0,591424.0,2922516.0,19795,3167200,3
2022,1,0,124756.0,591424.0,2922516.0,19795,3167200,3
2021,1,2,110468.0,682681.0,2877448.0,21040,3366400,3
2021,1,2,115008.0,682681.0,2877448.0,21040,3366400,3
2022,1,2,121903.0,679661.0,2922516.0,19795,3167200,3
2022,1,2,131597.0,679661.0,2922516.0,19795,3167200,3
2015,2,1,328674.0,1055202.0,1896367.0,14218,2274880,3
2015,2,1,339239.0,1055202.0,1896367.0,14218,2274880,3
2016,2,1,348254.0,1227648.0,2057558.0,16515,2642400,3
2016,2,1,357224.0,1227648.0,2057558.0,16515,2642400,3
2015,2,0,360670.0,850921.0,1896367.0,14218,2274880,3
2015,2,0,374938.0,850921.0,1896367.0,14218,2274880,3
2016,2,0,387202.0,945340.0,2057558.0,16515,2642400,3
2016,2,0,392543.0,945340.0,2057558.0,16515,2642400,3
2015,2,2,349726.0,920786.0,1896367.0,14218,2274880,3
2015,2,2,362729.0,920786.0,1896367.0,14218,2274880,3
2016,2,2,373484.0,1044770.0,2057558.0,16515,2642400,3
2016,2,2,380524.0,1044770.0,2057558.0,16515,2642400,3
2017,2,1,373219.0,1341964.0,2227307.0,16737,2677920,3
2017,2,1,378311.0,1341964.0,2227307.0,16737,2677920,3
2018,2,1,387139.0,1414633.0,2421305.0,17489,2798240,3
2018,2,1,403547.0,1414633.0,2421305.0,17489,2798240,3
2017,2,0,414002.0,1018429.0,2227307.0,16737,2677920,3
2017,2,0,418861.0,1018429.0,2227307.0,16737,2677920,3
2018,2,0,426596.0,1104915.0,2421305.0,17489,2798240,3
2018,2,0,440649.0,1104915.0,2421305.0,17489,2798240,3
2017,2,2,401536.0,1134979.0,2227307.0,16737,2677920,3
2017,2,2,406836.0,1134979.0,2227307.0,16737,2677920,3
2018,2,2,413528.0,1224306.0,2421305.0,17489,2798240,3
2018,2,2,427494.0,1224306.0,2421305.0,17489,2798240,3
2019,2,1,418029.0,1466063.0,2663435.0,18090,2894400,3
2019,2,1,443674.0,1466063.0,2663435.0,18090,2894400,3
2020,2,1,471684.0,1545958.0,2903145.0,20677,3308320,3
2020,2,1,478873.0,1545958.0,2903145.0,20677,3308320,3
2019,2,0,449184.0,1167000.0,2663435.0,18090,2894400,3
2019,2,0,464931.0,1167000.0,2663435.0,18090,2894400,3
2020,2,0,492603.0,1189942.0,2903145.0,20677,3308320,3
2020,2,0,498959.0,1189942.0,2903145.0,20677,3308320,3
2019,2,2,438248.0,1287201.0,2663435.0,18090,2894400,3
2019,2,2,457412.0,1287201.0,2663435.0,18090,2894400,3
2020,2,2,485634.0,1333318.0,2903145.0,20677,3308320,3
2020,2,2,492619.0,1333318.0,2903145.0,20677,3308320,3
2021,2,1,494153.0,1560658.0,2877448.0,21040,3366400,3
2021,2,1,499553.0,1560658.0,2877448.0,21040,3366400,3
2022,2,1,525228.0,1543134.0,2922516.0,19795,3167200,3
2022,2,1,557200.0,1543134.0,2922516.0,19795,3167200,3
2021,2,0,514743.0,1279631.0,2877448.0,21040,3366400,3
2021,2,0,537135.0,1279631.0,2877448.0,21040,3366400,3
2022,2,0,565361.0,1368822.0,2922516.0,19795,3167200,3
2022,2,0,603025.0,1368822.0,2922516.0,19795,3167200,3
2021,2,2,506982.0,1395825.0,2877448.0,21040,3366400,3
2021,2,2,522879.0,1395825.0,2877448.0,21040,3366400,3
2022,2,2,548817.0,1442295.0,2922516.0,19795,3167200,3
2022,2,2,584939.0,1442295.0,2922516.0,19795,3167200,3
2015,0,1,229677.0,510837.0,1870000.0,13559,2169440,3
2015,0,1,235422.0,510837.0,1870000.0,13559,2169440,3
2016,0,1,248602.0,576703.0,2085050.0,14007,2241120,3
2016,0,1,257170.0,576703.0,2085050.0,14007,2241120,3
2015,0,0,255023.0,440745.0,1870000.0,13559,2169440,3
2015,0,0,271860.0,440745.0,1870000.0,13559,2169440,3
2016,0,0,286982.0,496275.0,2085050.0,14007,2241120,3
2016,0,0,294159.0,496275.0,2085050.0,14007,2241120,3
2015,0,2,244281.0,470450.0,1870000.0,13559,2169440,3
2015,0,2,256417.0,470450.0,1870000.0,13559,2169440,3
2016,0,2,270862.0,531127.0,2085050.0,14007,2241120,3
2016,0,2,278536.0,531127.0,2085050.0,14007,2241120,3
2017,0,1,268327.0,687947.0,2258000.0,15507,2481120,3
2017,0,1,282483.0,687947.0,2258000.0,15507,2481120,3
2018,0,1,288601.0,704312.0,2454671.0,15735,2517600,3
2018,0,1,294677.0,704312.0,2454671.0,15735,2517600,3
2017,0,0,302037.0,552468.0,2258000.0,15507,2481120,3
2017,0,0,309046.0,552468.0,2258000.0,15507,2481120,3
2018,0,0,313712.0,558191.0,2454671.0,15735,2517600,3
2018,0,0,323191.0,558191.0,2454671.0,15735,2517600,3
2017,0,2,287959.0,612237.0,2258000.0,15507,2481120,3
2017,0,2,297743.0,612237.0,2258000.0,15507,2481120,3
2018,0,2,302854.0,626241.0,2454671.0,15735,2517600,3
2018,0,2,310496.0,626241.0,2454671.0,15735,2517600,3
2019,0,1,312945.0,690914.0,2651782.0,16517,2642720,2
2019,0,1,322321.0,690914.0,2651782.0,16517,2642720,2
2020,0,1,337851.0,749092.0,2877449.0,18863,3018080,3
2020,0,1,341730.0,749092.0,2877449.0,18863,3018080,3
2019,0,0,335341.0,573376.0,2651782.0,16517,2642720,2
2019,0,0,354054.0,573376.0,2651782.0,16517,2642720,2
2020,0,0,370662.0,610435.0,2877449.0,18863,3018080,3
2020,0,0,374563.0,610435.0,2877449.0,18863,3018080,3
2019,0,2,325590.0,628902.0,2651782.0,16517,2642720,2
2019,0,2,340430.0,628902.0,2651782.0,16517,2642720,2
2020,0,2,355813.0,675978.0,2877449.0,18863,3018080,3
2020,0,2,360394.0,675978.0,2877449.0,18863,3018080,3
2021,0,1,356053.0,768244.0,2399698.0,18874,3019840,3
2021,0,1,362027.0,768244.0,2399698.0,18874,3019840,3
2022,0,1,379337.0,788606.0,2906473.0,18661,2985760,3
2022,0,1,399109.0,788606.0,2906473.0,18661,2985760,3
2021,0,0,384188.0,638415.0,2399698.0,18874,3019840,3
2021,0,0,389770.0,638415.0,2399698.0,18874,3019840,3
2022,0,0,411135.0,669702.0,2906473.0,18661,2985760,3
2022,0,0,431084.0,669702.0,2906473.0,18661,2985760,3
2021,0,2,371204.0,701228.0,2399698.0,18874,3019840,3
2021,0,2,376894.0,701228.0,2399698.0,18874,3019840,3
2022,0,2,396308.0,727960.0,2906473.0,18661,2985760,3
2022,0,2,415976.0,727960.0,2906473.0,18661,2985760,3
2015,1,1,124426.0,670407.0,1870000.0,13559,2169440,3
2015,1,1,136370.0,670407.0,1870000.0,13559,2169440,3
2016,1,1,137860.0,659884.0,2085050.0,14007,2241120,3
2016,1,1,141992.0,659884.0,2085050.0,14007,2241120,3
2015,1,0,76943.0,349861.0,1870000.0,13559,2169440,3
2015,1,0,81112.0,349861.0,1870000.0,13559,2169440,3
2016,1,0,83630.0,406184.0,2085050.0,14007,2241120,3
2016,1,0,86488.0,406184.0,2085050.0,14007,2241120,3
2015,1,2,97068.0,485707.0,1870000.0,13559,2169440,3
2015,1,2,104532.0,485707.0,1870000.0,13559,2169440,3
2016,1,2,106618.0,516120.0,2085050.0,14007,2241120,3
2016,1,2,110736.0,516120.0,2085050.0,14007,2241120,3
2017,1,1,144125.0,742319.0,2258000.0,15507,2481120,3
2017,1,1,152307.0,742319.0,2258000.0,15507,2481120,3
2018,1,1,152617.0,786234.0,2454671.0,15735,2517600,3
2018,1,1,153198.0,786234.0,2454671.0,15735,2517600,3
2017,1,0,91060.0,390246.0,2258000.0,15507,2481120,3
2017,1,0,98337.0,390246.0,2258000.0,15507,2481120,3
2018,1,0,100783.0,438096.0,2454671.0,15735,2517600,3
2018,1,0,101478.0,438096.0,2454671.0,15735,2517600,3
2017,1,2,114464.0,545568.0,2258000.0,15507,2481120,3
2017,1,2,122231.0,545568.0,2258000.0,15507,2481120,3
2018,1,2,124920.0,600227.0,2454671.0,15735,2517600,3
2018,1,2,125666.0,600227.0,2454671.0,15735,2517600,3
2019,1,1,157348.0,804377.0,2651782.0,16517,2642720,2
2019,1,1,161445.0,804377.0,2651782.0,16517,2642720,2
2020,1,1,165897.0,844200.0,2877449.0,18863,3018080,3
2020,1,1,167122.0,844200.0,2877449.0,18863,3018080,3
2019,1,0,108587.0,457675.0,2651782.0,16517,2642720,2
2019,1,0,116394.0,457675.0,2651782.0,16517,2642720,2
2020,1,0,119592.0,493883.0,2877449.0,18863,3018080,3
2020,1,0,121152.0,493883.0,2877449.0,18863,3018080,3
2019,1,2,131631.0,621460.0,2651782.0,16517,2642720,2
2019,1,2,137693.0,621460.0,2651782.0,16517,2642720,2
2020,1,2,141449.0,659478.0,2877449.0,18863,3018080,3
2020,1,2,143292.0,659478.0,2877449.0,18863,3018080,3
2021,1,1,171187.0,876016.0,2399698.0,18874,3019840,3
2021,1,1,174014.0,876016.0,2399698.0,18874,3019840,3
2022,1,1,180716.0,848192.0,2906473.0,18661,2985760,3
2022,1,1,189362.0,848192.0,2906473.0,18661,2985760,3
2021,1,0,126184.0,501261.0,2399698.0,18874,3019840,3
2021,1,0,127523.0,501261.0,2399698.0,18874,3019840,3
2022,1,0,133660.0,517955.0,2906473.0,18661,2985760,3
2022,1,0,141833.0,517955.0,2906473.0,18661,2985760,3
2021,1,2,147946.0,682572.0,2399698.0,18874,3019840,3
2021,1,2,150151.0,682572.0,2399698.0,18874,3019840,3
2022,1,2,156765.0,679758.0,2906473.0,18661,2985760,3
2022,1,2,165254.0,679758.0,2906473.0,18661,2985760,3
2015,2,1,354103.0,1181244.0,1870000.0,13559,2169440,3
2015,2,1,371793.0,1181244.0,1870000.0,13559,2169440,3
2016,2,1,386462.0,1236588.0,2085050.0,14007,2241120,3
2016,2,1,399162.0,1236588.0,2085050.0,14007,2241120,3
2015,2,0,331966.0,790607.0,1870000.0,13559,2169440,3
2015,2,0,352972.0,790607.0,1870000.0,13559,2169440,3
2016,2,0,370612.0,902459.0,2085050.0,14007,2241120,3
2016,2,0,380647.0,902459.0,2085050.0,14007,2241120,3
2015,2,2,341349.0,956156.0,1870000.0,13559,2169440,3
2015,2,2,360949.0,956156.0,1870000.0,13559,2169440,3
2016,2,2,377480.0,1047247.0,2085050.0,14007,2241120,3
2016,2,2,389272.0,1047247.0,2085050.0,14007,2241120,3
2017,2,1,412452.0,1430266.0,2258000.0,15507,2481120,3
2017,2,1,434791.0,1430266.0,2258000.0,15507,2481120,3
2018,2,1,441218.0,1490547.0,2454671.0,15735,2517600,3
2018,2,1,447876.0,1490547.0,2454671.0,15735,2517600,3
2017,2,0,393097.0,942715.0,2258000.0,15507,2481120,3
2017,2,0,407382.0,942715.0,2258000.0,15507,2481120,3
2018,2,0,414494.0,996288.0,2454671.0,15735,2517600,3
2018,2,0,424670.0,996288.0,2454671.0,15735,2517600,3
2017,2,2,402423.0,1157805.0,2258000.0,15507,2481120,3
2017,2,2,419974.0,1157805.0,2258000.0,15507,2481120,3
2018,2,2,427774.0,1226468.0,2454671.0,15735,2517600,3
2018,2,2,436162.0,1226468.0,2454671.0,15735,2517600,3
2019,2,1,470293.0,1495291.0,2651782.0,16517,2642720,2
2019,2,1,483766.0,1495291.0,2651782.0,16517,2642720,2
2020,2,1,503748.0,1593292.0,2877449.0,18863,3018080,3
2020,2,1,508852.0,1593292.0,2877449.0,18863,3018080,3
2019,2,0,443928.0,1031051.0,2651782.0,16517,2642720,2
2019,2,0,470447.0,1031051.0,2651782.0,16517,2642720,2
2020,2,0,490254.0,1104318.0,2877449.0,18863,3018080,3
2020,2,0,495715.0,1104318.0,2877449.0,18863,3018080,3
2019,2,2,457221.0,1250362.0,2651782.0,16517,2642720,2
2019,2,2,478123.0,1250362.0,2651782.0,16517,2642720,2
2020,2,2,497262.0,1335456.0,2877449.0,18863,3018080,3
2020,2,2,503686.0,1335456.0,2877449.0,18863,3018080,3
2021,2,1,527240.0,1644260.0,2399698.0,18874,3019840,3
2021,2,1,536041.0,1644260.0,2399698.0,18874,3019840,3
2022,2,1,560053.0,1636799.0,2906473.0,18661,2985760,3
2022,2,1,588472.0,1636799.0,2906473.0,18661,2985760,3
2021,2,0,510372.0,1139676.0,2399698.0,18874,3019840,3
2021,2,0,517293.0,1139676.0,2399698.0,18874,3019840,3
2022,2,0,544795.0,1187658.0,2906473.0,18661,2985760,3
2022,2,0,572917.0,1187658.0,2906473.0,18661,2985760,3
2021,2,2,519150.0,1383800.0,2399698.0,18874,3019840,3
2021,2,2,527045.0,1383800.0,2399698.0,18874,3019840,3
2022,2,2,553073.0,1407718.0,2906473.0,18661,2985760,3
2022,2,2,581230.0,1407718.0,2906473.0,18661,2985760,3
2015,0,1,337970.0,580661.0,2026126.0,16323,2611680,3
2015,0,1,348480.0,580661.0,2026126.0,16323,2611680,3
2016,0,1,359194.0,609280.0,2161253.0,18514,2962240,3
2016,0,1,370609.0,609280.0,2161253.0,18514,2962240,3
2015,0,0,333612.0,496104.0,2026126.0,16323,2611680,3
2015,0,0,348598.0,496104.0,2026126.0,16323,2611680,3
2016,0,0,364879.0,549413.0,2161253.0,18514,2962240,3
2016,0,0,375619.0,549413.0,2161253.0,18514,2962240,3
2015,0,2,336356.0,549351.0,2026126.0,16323,2611680,3
2015,0,2,348524.0,549351.0,2026126.0,16323,2611680,3
2016,0,2,363918.0,587920.0,2161253.0,18514,2962240,3
2016,0,2,372417.0,587920.0,2161253.0,18514,2962240,3
2017,0,1,387723.0,702593.0,2354800.0,21864,3498240,3
2017,0,1,391088.0,702593.0,2354800.0,21864,3498240,3
2018,0,1,394601.0,741670.0,2543332.0,21303,3408480,3
2018,0,1,411445.0,741670.0,2543332.0,21303,3408480,3
2017,0,0,391851.0,586914.0,2354800.0,21864,3498240,3
2017,0,0,410491.0,586914.0,2354800.0,21864,3498240,3
2018,0,0,424731.0,624762.0,2543332.0,21303,3408480,3
2018,0,0,435063.0,624762.0,2543332.0,21303,3408480,3
2017,0,2,389151.0,663534.0,2354800.0,21864,3498240,3
2017,0,2,398030.0,663534.0,2354800.0,21864,3498240,3
2018,0,2,405108.0,702905.0,2543332.0,21303,3408480,3
2018,0,2,419549.0,702905.0,2543332.0,21303,3408480,3
2019,0,1,422701.0,752592.0,2747561.0,21691,3470560,3
2019,0,1,437601.0,752592.0,2747561.0,21691,3470560,3
2020,0,1,453545.0,824955.0,2981379.0,24097,3855520,3
2020,0,1,462661.0,824955.0,2981379.0,24097,3855520,3
2019,0,0,441376.0,666051.0,2747561.0,21691,3470560,3
2019,0,0,465407.0,666051.0,2747561.0,21691,3470560,3
